,budget,company,country,director,genre,gross,film,rating,released,runtime,score,star,votes,writer,year,Unnamed: 15,Oscar Winning Category,Oscar Winner,winner
960,,,,,,,The Lives of a Bengal Lancer,,,,,,,,,,ASSISTANT DIRECTOR,"Clem Beauchamp, Paul Wing",True
961,,,,,,,Broadway Melody of 1936;,,,,,,,,,,DANCE DIRECTION,Dave Gould,True
962,,,,,,,Gold Diggers of 1935,,,,,,,,,,MUSIC (Song),Music by Harry Warren; Lyrics by Al Dubin,True
963,,,,,,,Mutiny on the Bounty,,,,,,,,,,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,True
964,,,,,,,Three Orphan Kittens,,,,,,,,,,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",True
965,,,,,,,How to Sleep,,,,,,,,,,SHORT SUBJECT (Comedy),"Jack Chertok, Producer",True
966,,,,,,,Wings over Mt. Everest,,,,,,,,,,SHORT SUBJECT (Novelty),Gaumont British and Skibo Productions,True
967,,,,,,,Naughty Marietta,,,,,,,,,,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",True
968,,,,,,,The Scoundrel,,,,,,,,,,WRITING (Original Story),"Ben Hecht, Charles MacArthur",True
969,,,,,,,The Story of Louis Pasteur,,,,,,,,,,ACTOR,Paul Muni,True
970,,,,,,,The Story of Louis Pasteur,,,,,,,,,,WRITING (Original Story),"Pierre Collings, Sheridan Gibney",True
971,,,,,,,The Story of Louis Pasteur,,,,,,,,,,WRITING (Screenplay),"Pierre Collings, Sheridan Gibney",True
972,,,,,,,Come and Get It,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,Walter Brennan,True
973,,,,,,,The Great Ziegfeld,,,,,,,,,,ACTRESS,Luise Rainer,True
974,,,,,,,The Great Ziegfeld,,,,,,,,,,DANCE DIRECTION,Seymour Felix,True
975,,,,,,,The Great Ziegfeld,,,,,,,,,,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,True
976,,,,,,,Anthony Adverse,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Gale Sondergaard,True
977,,,,,,,Anthony Adverse,,,,,,,,,,CINEMATOGRAPHY,Gaetano Gaudio,True
978,,,,,,,Anthony Adverse,,,,,,,,,,FILM EDITING,Ralph Dawson,True
979,,,,,,,Anthony Adverse,,,,,,,,,,MUSIC (Scoring),"Warner Bros. Studio Music Department, Leo Forbstein, head of department  (Score by Erich Wolfgang Korngold)",True
980,,,,,,,Dodsworth,,,,,,,,,,ART DIRECTION,Richard Day,True
981,,,,,,,The Charge of the Light Brigade,,,,,,,,,,ASSISTANT DIRECTOR,Jack Sullivan,True
982,,,,,,,Mr. Deeds Goes to Town,,,,,,,,,,DIRECTING,Frank Capra,True
983,,,,,,,Swing Time,,,,,,,,,,MUSIC (Song),Music by Jerome Kern; Lyrics by Dorothy Fields,True
984,,,,,,,The Country Cousin,,,,,,,,,,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",True
985,,,,,,,Give Me Liberty,,,,,,,,,,SHORT SUBJECT (Color),Warner Bros.,True
986,,,,,,,Bored of Education,,,,,,,,,,SHORT SUBJECT (One-reel),"Hal Roach, Producer",True
987,,,,,,,The Public Pays,,,,,,,,,,SHORT SUBJECT (Two-reel),Metro-Goldwyn-Mayer,True
988,,,,,,,San Francisco,,,,,,,,,,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",True
989,,,,,,,Captains Courageous,,,,,,,,,,ACTOR,Spencer Tracy,True
990,,,,,,,The Life of Emile Zola,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,Joseph Schildkraut,True
991,,,,,,,The Life of Emile Zola,,,,,,,,,,OUTSTANDING PRODUCTION,Warner Bros.,True
992,,,,,,,The Life of Emile Zola,,,,,,,,,,WRITING (Screenplay),"Norman Reilly Raine, Heinz Herald, Geza Herczeg",True
993,,,,,,,The Good Earth,,,,,,,,,,ACTRESS,Luise Rainer,True
994,,,,,,,The Good Earth,,,,,,,,,,CINEMATOGRAPHY,Karl Freund,True
995,,,,,,,In Old Chicago,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Alice Brady,True
996,,,,,,,In Old Chicago,,,,,,,,,,ASSISTANT DIRECTOR,Robert Webb,True
997,,,,,,,Lost Horizon,,,,,,,,,,ART DIRECTION,Stephen Goosson,True
998,,,,,,,Lost Horizon,,,,,,,,,,FILM EDITING,"Gene Havlick, Gene Milford",True
999,,,,,,,A Damsel in Distress,,,,,,,,,,DANCE DIRECTION,Hermes Pan,True
1000,,,,,,,The Awful Truth,,,,,,,,,,DIRECTING,Leo McCarey,True
1001,,,,,,,One Hundred Men and a Girl,,,,,,,,,,MUSIC (Scoring),"Universal Studio Music Department, Charles Previn, head of department  (no composer credit)",True
1002,,,,,,,Waikiki Wedding,,,,,,,,,,MUSIC (Song),Music and Lyrics by Harry Owens,True
1003,,,,,,,The Old Mill,,,,,,,,,,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",True
1004,,,,,,,Penny Wisdom,,,,,,,,,,SHORT SUBJECT (Color),"Pete Smith, Producer",True
1005,,,,,,,The Private Life of the Gannets,,,,,,,,,,SHORT SUBJECT (One-reel),Skibo Productions,True
1006,,,,,,,Torture Money,,,,,,,,,,SHORT SUBJECT (Two-reel),Metro-Goldwyn-Mayer,True
1007,,,,,,,The Hurricane '37,,,,,,,,,,SOUND RECORDING,"United Artists Studio Sound Department, Thomas T. Moulton, Sound Director",True
1008,,,,,,,A Star Is Born,,,,,,,,,,WRITING (Original Story),"William A. Wellman, Robert Carson",True
1009,,,,,,,A Star Is Born,,,,,,,,,,MUSIC (Original Song),Music by Barbra Streisand; Lyrics by Paul Williams,True
1010,,,,,,,A Star Is Born,,,,,,,,,,MUSIC (Original Song),"Music and Lyric by Lady Gaga, Mark Ronson, Anthony Rossomando and Andrew Wyatt",True
1011,,,,,,,Boys Town,,,,,,,,,,ACTOR,Spencer Tracy,True
1012,,,,,,,Boys Town,,,,,,,,,,WRITING (Original Story),"Dore Schary, Eleanore Griffin",True
1013,,,,,,,Kentucky,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,Walter Brennan,True
1014,,,,,,,Jezebel,,,,,,,,,,ACTRESS,Bette Davis,True
1015,,,,,,,Jezebel,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Fay Bainter,True
1016,,,,,,,The Adventures of Robin Hood,,,,,,,,,,ART DIRECTION,Carl J. Weyl,True
1017,,,,,,,The Adventures of Robin Hood,,,,,,,,,,FILM EDITING,Ralph Dawson,True
1018,,,,,,,The Adventures of Robin Hood,,,,,,,,,,MUSIC (Original Score),Erich Wolfgang Korngold,True
1019,,,,,,,The Great Waltz,,,,,,,,,,CINEMATOGRAPHY,Joseph Ruttenberg,True
1020,,,,,,,You Can't Take It with You,,,,,,,,,,DIRECTING,Frank Capra,True
1021,,,,,,,You Can't Take It with You,,,,,,,,,,OUTSTANDING PRODUCTION,Columbia,True
1022,,,,,,,Alexander's Ragtime Band,,,,,,,,,,MUSIC (Scoring),Alfred Newman,True
1023,,,,,,,The Big Broadcast of 1938,,,,,,,,,,MUSIC (Song),Music by Ralph Rainger; Lyrics by Leo Robin,True
1024,,,,,,,Ferdinand the Bull,,,,,,,,,,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",True
1025,,,,,,,That Mothers Might Live,,,,,,,,,,SHORT SUBJECT (One-reel),Metro-Goldwyn-Mayer,True
1026,,,,,,,Declaration of Independence,,,,,,,,,,SHORT SUBJECT (Two-reel),Warner Bros.,True
1027,,,,,,,The Cowboy and the Lady,,,,,,,,,,SOUND RECORDING,"United Artists Studio Sound Department, Thomas T. Moulton, Sound Director",True
1028,,,,,,,Pygmalion,,,,,,,,,,WRITING (Screenplay),"Screenplay and Dialogue by George Bernard Shaw; Adaptation by W. P. Lipscomb, Cecil Lewis, Ian Dalrymple",True
1029,,,,,,,"Goodbye, Mr. Chips",,,,,,,,,,ACTOR,Robert Donat,True
1030,,,,,,,Stagecoach,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,Thomas Mitchell,True
1031,,,,,,,Stagecoach,,,,,,,,,,MUSIC (Scoring),"Richard Hageman, Frank Harling, John Leipold, Leo Shuken",True
1032,,,,,,,Gone with the Wind,,,,,,,,,,ACTRESS,Vivien Leigh,True
1033,,,,,,,Gone with the Wind,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Hattie McDaniel,True
1034,,,,,,,Gone with the Wind,,,,,,,,,,ART DIRECTION,Lyle Wheeler,True
1035,,,,,,,Gone with the Wind,,,,,,,,,,CINEMATOGRAPHY (Color),"Ernest Haller, Ray Rennahan",True
1036,,,,,,,Gone with the Wind,,,,,,,,,,DIRECTING,Victor Fleming,True
1037,,,,,,,Gone with the Wind,,,,,,,,,,FILM EDITING,"Hal C. Kern, James E. Newcom",True
1038,,,,,,,Gone with the Wind,,,,,,,,,,OUTSTANDING PRODUCTION,Selznick International Pictures,True
1039,,,,,,,Gone with the Wind,,,,,,,,,,WRITING (Screenplay),Sidney Howard,True
1040,,,,,,,The Wizard of Oz,,,,,,,,,,MUSIC (Original Score),Herbert Stothart,True
1041,,,,,,,The Wizard of Oz,,,,,,,,,,MUSIC (Song),Music by Harold Arlen; Lyrics by E. Y. Harburg,True
1042,,,,,,,The Ugly Duckling,,,,,,,,,,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",True
1043,,,,,,,Busy Little Bears,,,,,,,,,,SHORT SUBJECT (One-reel),Paramount,True
1044,,,,,,,Sons of Liberty,,,,,,,,,,SHORT SUBJECT (Two-reel),Warner Bros.,True
1045,,,,,,,When Tomorrow Comes,,,,,,,,,,SOUND RECORDING,"Universal Studio Sound Department, Bernard B. Brown, Sound Director",True
1046,,,,,,,The Rains Came,,,,,,,,,,SPECIAL EFFECTS,"Fred Sersen, E. H. Hansen",True
1047,,,,,,,Mr. Smith Goes to Washington,,,,,,,,,,WRITING (Original Story),Lewis R. Foster,True
1048,,,,,,,The Philadelphia Story,,,,,,,,,,ACTOR,James Stewart,True
1049,,,,,,,The Philadelphia Story,,,,,,,,,,WRITING (Screenplay),Donald Ogden Stewart,True
1050,,,,,,,The Westerner,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,Walter Brennan,True
1051,,,,,,,Kitty Foyle,,,,,,,,,,ACTRESS,Ginger Rogers,True
1052,,,,,,,The Grapes of Wrath,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Jane Darwell,True
1053,,,,,,,The Grapes of Wrath,,,,,,,,,,DIRECTING,John Ford,True
1054,,,,,,,The Thief of Bagdad,,,,,,,,,,ART DIRECTION (Color),Vincent Korda,True
1055,,,,,,,The Thief of Bagdad,,,,,,,,,,CINEMATOGRAPHY (Color),Georges P̩rinal,True
1056,,,,,,,The Thief of Bagdad,,,,,,,,,,SPECIAL EFFECTS,Photographic Effects by Lawrence Butler; Sound Effects by Jack Whitney,True
1057,,,,,,,Rebecca,,,,,,,,,,CINEMATOGRAPHY (Black-and-White),George Barnes,True
1058,,,,,,,Rebecca,,,,,,,,,,OUTSTANDING PRODUCTION,Selznick International Pictures,True
1059,,,,,,,North West Mounted Police,,,,,,,,,,FILM EDITING,Anne Bauchens,True
1060,,,,,,,Tin Pan Alley,,,,,,,,,,MUSIC (Scoring),Alfred Newman,True
1061,,,,,,,The Milky Way,,,,,,,,,,SHORT SUBJECT (Cartoon),Metro-Goldwyn-Mayer,True
1062,,,,,,,Quicker 'N a Wink,,,,,,,,,,SHORT SUBJECT (One-reel),"Pete Smith, Producer",True
1063,,,,,,,"Teddy, the Rough Rider",,,,,,,,,,SHORT SUBJECT (Two-reel),Warner Bros.,True
1064,,,,,,,Strike Up the Band,,,,,,,,,,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",True
1065,,,,,,,The Great McGinty,,,,,,,,,,WRITING (Original Screenplay),Preston Sturges,True
1066,,,,,,,"Arise, My Love",,,,,,,,,,WRITING (Original Story),"Benjamin Glazer, John S. Toldy",True
1067,,,,,,,Sergeant York,,,,,,,,,,ACTOR,Gary Cooper,True
1068,,,,,,,Sergeant York,,,,,,,,,,FILM EDITING,William Holmes,True
1069,,,,,,,How Green Was My Valley,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,Donald Crisp,True
1070,,,,,,,How Green Was My Valley,,,,,,,,,,ART DIRECTION (Black-and-White),"Art Direction:  Richard Day, Nathan Juran;  Interior Decoration:  Thomas Little",True
1071,,,,,,,How Green Was My Valley,,,,,,,,,,CINEMATOGRAPHY (Black-and-White),Arthur Miller,True
1072,,,,,,,How Green Was My Valley,,,,,,,,,,DIRECTING,John Ford,True
1073,,,,,,,How Green Was My Valley,,,,,,,,,,OUTSTANDING MOTION PICTURE,20th Century-Fox,True
1074,,,,,,,Suspicion,,,,,,,,,,ACTRESS,Joan Fontaine,True
1075,,,,,,,The Great Lie,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Mary Astor,True
1076,,,,,,,Blossoms in the Dust,,,,,,,,,,ART DIRECTION (Color),"Art Direction:  Cedric Gibbons, Urie McCleary;  Interior Decoration:  Edwin B. Willis",True
1077,,,,,,,Blood and Sand,,,,,,,,,,CINEMATOGRAPHY (Color),"Ernest Palmer, Ray Rennahan",True
1078,,,,,,,Churchill's Island,,,,,,,,,,DOCUMENTARY (Short Subject),National Film Board of Canada,True
1079,,,,,,,All That Money Can Buy,,,,,,,,,,MUSIC (Music Score of a Dramatic Picture),Bernard Herrmann,True
1080,,,,,,,Dumbo,,,,,,,,,,MUSIC (Scoring of a Musical Picture),"Frank Churchill, Oliver Wallace",True
1081,,,,,,,Lady Be Good,,,,,,,,,,MUSIC (Song),Music by Jerome Kern; Lyrics by Oscar Hammerstein II,True
1082,,,,,,,Lend a Paw,,,,,,,,,,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",True
1083,,,,,,,Of Pups and Puzzles,,,,,,,,,,SHORT SUBJECT (One-reel),Metro-Goldwyn-Mayer,True
1084,,,,,,,Main Street on the March!,,,,,,,,,,SHORT SUBJECT (Two-reel),Metro-Goldwyn-Mayer,True
1085,,,,,,,That Hamilton Woman,,,,,,,,,,SOUND RECORDING,"General Service Sound Department, Jack Whitney, Sound Director",True
1086,,,,,,,I Wanted Wings,,,,,,,,,,SPECIAL EFFECTS,"Photographic Effects by Farciot Edouart, Gordon Jennings; Sound Effects by Louis Mesenkop",True
1087,,,,,,,Citizen Kane,,,,,,,,,,WRITING (Original Screenplay),"Herman J. Mankiewicz, Orson Welles",True
1088,,,,,,,Here Comes Mr. Jordan,,,,,,,,,,WRITING (Original Story),Harry Segall,True
1089,,,,,,,Here Comes Mr. Jordan,,,,,,,,,,WRITING (Screenplay),"Sidney Buchman, Seton I. Miller",True
1090,,,,,,,Yankee Doodle Dandy,,,,,,,,,,ACTOR,James Cagney,True
1091,,,,,,,Yankee Doodle Dandy,,,,,,,,,,MUSIC (Scoring of a Musical Picture),"Ray Heindorf, Heinz Roemheld",True
1092,,,,,,,Yankee Doodle Dandy,,,,,,,,,,SOUND RECORDING,"Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director",True
1093,,,,,,,Johnny Eager,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,Van Heflin,True
1094,,,,,,,Mrs. Miniver,,,,,,,,,,ACTRESS,Greer Garson,True
1095,,,,,,,Mrs. Miniver,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Teresa Wright,True
1096,,,,,,,Mrs. Miniver,,,,,,,,,,CINEMATOGRAPHY (Black-and-White),Joseph Ruttenberg,True
1097,,,,,,,Mrs. Miniver,,,,,,,,,,DIRECTING,William Wyler,True
1098,,,,,,,Mrs. Miniver,,,,,,,,,,OUTSTANDING MOTION PICTURE,Metro-Goldwyn-Mayer,True
1099,,,,,,,Mrs. Miniver,,,,,,,,,,WRITING (Screenplay),"Arthur Wimperis, George Froeschel, James Hilton, Claudine West",True
1100,,,,,,,This above All,,,,,,,,,,ART DIRECTION (Black-and-White),"Art Direction:  Richard Day, Joseph Wright;  Interior Decoration:  Thomas Little",True
1101,,,,,,,My Gal Sal,,,,,,,,,,ART DIRECTION (Color),"Art Direction:  Richard Day, Joseph Wright;  Interior Decoration:  Thomas Little",True
1102,,,,,,,The Black Swan,,,,,,,,,,CINEMATOGRAPHY (Color),Leon Shamroy,True
1103,,,,,,,The Battle of Midway,,,,,,,,,,DOCUMENTARY,United States Navy,True
1104,,,,,,,Kokoda Front Line!,,,,,,,,,,DOCUMENTARY,Australian News & Information Bureau,True
1105,,,,,,,Moscow Strikes Back,,,,,,,,,,DOCUMENTARY,Artkino,True
1106,,,,,,,Prelude to War,,,,,,,,,,DOCUMENTARY,United States Army Special Services,True
1107,,,,,,,The Pride of the Yankees,,,,,,,,,,FILM EDITING,Daniel Mandell,True
1108,,,,,,,"Now, Voyager",,,,,,,,,,MUSIC (Music Score of a Dramatic or Comedy Picture),Max Steiner,True
1109,,,,,,,Holiday Inn,,,,,,,,,,MUSIC (Song),Music and Lyrics by Irving Berlin,True
1110,,,,,,,Der Fuehrer's Face,,,,,,,,,,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",True
1111,,,,,,,Speaking of Animals and Their Families,,,,,,,,,,SHORT SUBJECT (One-reel),Paramount,True
1112,,,,,,,Beyond the Line of Duty,,,,,,,,,,SHORT SUBJECT (Two-reel),Warner Bros.,True
1113,,,,,,,Reap the Wild Wind,,,,,,,,,,SPECIAL EFFECTS,"Photographic Effects by Gordon Jennings, Farciot Edouart, William L. Pereira; Sound Effects by Louis Mesenkop",True
1114,,,,,,,The Invaders,,,,,,,,,,WRITING (Original Motion Picture Story),Emeric Pressburger,True
1115,,,,,,,Woman of the Year,,,,,,,,,,WRITING (Original Screenplay),"Ring Lardner, Jr., Michael Kanin",True
1116,,,,,,,Watch on the Rhine,,,,,,,,,,ACTOR,Paul Lukas,True
1117,,,,,,,The More the Merrier,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,Charles Coburn,True
1118,,,,,,,The Song of Bernadette,,,,,,,,,,ACTRESS,Jennifer Jones,True
1119,,,,,,,The Song of Bernadette,,,,,,,,,,ART DIRECTION (Black-and-White),"Art Direction:  James Basevi, William Darling;  Interior Decoration:  Thomas Little",True
1120,,,,,,,The Song of Bernadette,,,,,,,,,,CINEMATOGRAPHY (Black-and-White),Arthur Miller,True
1121,,,,,,,The Song of Bernadette,,,,,,,,,,MUSIC (Music Score of a Dramatic or Comedy Picture),Alfred Newman,True
1122,,,,,,,For Whom the Bell Tolls,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Katina Paxinou,True
1123,,,,,,,Phantom of the Opera,,,,,,,,,,ART DIRECTION (Color),"Art Direction:  John B. Goodman, Alexander Golitzen;  Interior Decoration:  Russell A. Gausman, Ira S. Webb",True
1124,,,,,,,Phantom of the Opera,,,,,,,,,,CINEMATOGRAPHY (Color),"Hal Mohr, W. Howard Greene",True
1125,,,,,,,Casablanca,,,,,,,,,,DIRECTING,Michael Curtiz,True
1126,,,,,,,Casablanca,,,,,,,,,,OUTSTANDING MOTION PICTURE,Warner Bros.,True
1127,,,,,,,Casablanca,,,,,,,,,,WRITING (Screenplay),"Julius J. Epstein, Philip G. Epstein, Howard Koch",True
1128,,,,,,,Desert Victory,,,,,,,,,,DOCUMENTARY (Feature),British Ministry of Information,True
1129,,,,,,,December 7th,,,,,,,,,,DOCUMENTARY (Short Subject),United States Navy,True
1130,,,,,,,Air Force,,,,,,,,,,FILM EDITING,George Amy,True
1131,,,,,,,This Is the Army,,,,,,,,,,MUSIC (Scoring of a Musical Picture),Ray Heindorf,True
1132,,,,,,,"Hello, Frisco, Hello",,,,,,,,,,MUSIC (Song),Music by Harry Warren; Lyrics by Mack Gordon,True
1133,,,,,,,Yankee Doodle Mouse,,,,,,,,,,SHORT SUBJECT (Cartoon),"Frederick Quimby, Producer",True
1134,,,,,,,Amphibious Fighters,,,,,,,,,,SHORT SUBJECT (One-reel),"Grantland Rice, Producer",True
1135,,,,,,,Heavenly Music,,,,,,,,,,SHORT SUBJECT (Two-reel),"Jerry Bresler and Sam Coslow, Producers",True
1136,,,,,,,This Land Is Mine,,,,,,,,,,SOUND RECORDING,"RKO Radio Studio Sound Department, Stephen Dunn, Sound Director",True
1137,,,,,,,Crash Dive,,,,,,,,,,SPECIAL EFFECTS,Photographic Effects by Fred Sersen; Sound Effects by Roger Heman,True
1138,,,,,,,The Human Comedy,,,,,,,,,,WRITING (Original Motion Picture Story),William Saroyan,True
1139,,,,,,,Princess O'Rourke,,,,,,,,,,WRITING (Original Screenplay),Norman Krasna,True
1140,,,,,,,Going My Way,,,,,,,,,,ACTOR,Bing Crosby,True
1141,,,,,,,Going My Way,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,Barry Fitzgerald,True
1142,,,,,,,Going My Way,,,,,,,,,,DIRECTING,Leo McCarey,True
1143,,,,,,,Going My Way,,,,,,,,,,MUSIC (Song),Music by James Van Heusen; Lyrics by Johnny Burke,True
1144,,,,,,,Going My Way,,,,,,,,,,BEST MOTION PICTURE,Paramount,True
1145,,,,,,,Going My Way,,,,,,,,,,WRITING (Original Motion Picture Story),Leo McCarey,True
1146,,,,,,,Going My Way,,,,,,,,,,WRITING (Screenplay),"Frank Butler, Frank Cavett",True
1147,,,,,,,Gaslight,,,,,,,,,,ACTRESS,Ingrid Bergman,True
1148,,,,,,,Gaslight,,,,,,,,,,ART DIRECTION (Black-and-White),"Art Direction:  Cedric Gibbons, William Ferrari;  Interior Decoration:  Edwin B. Willis, Paul Huldschinsky",True
1149,,,,,,,None but the Lonely Heart,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Ethel Barrymore,True
1150,,,,,,,Wilson,,,,,,,,,,ART DIRECTION (Color),Art Direction:  Wiard Ihnen;  Interior Decoration:  Thomas Little,True
1151,,,,,,,Wilson,,,,,,,,,,CINEMATOGRAPHY (Color),Leon Shamroy,True
1152,,,,,,,Wilson,,,,,,,,,,FILM EDITING,Barbara McLean,True
1153,,,,,,,Wilson,,,,,,,,,,SOUND RECORDING,"20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director",True
1154,,,,,,,Wilson,,,,,,,,,,WRITING (Original Screenplay),Lamar Trotti,True
1155,,,,,,,Laura,,,,,,,,,,CINEMATOGRAPHY (Black-and-White),Joseph LaShelle,True
1156,,,,,,,The Fighting Lady,,,,,,,,,,DOCUMENTARY (Feature),United States Navy,True
1157,,,,,,,With the Marines at Tarawa,,,,,,,,,,DOCUMENTARY (Short Subject),United States Marine Corps,True
1158,,,,,,,Since You Went Away,,,,,,,,,,MUSIC (Music Score of a Dramatic or Comedy Picture),Max Steiner,True
1159,,,,,,,Cover Girl,,,,,,,,,,MUSIC (Scoring of a Musical Picture),"Morris Stoloff, Carmen Dragon",True
1160,,,,,,,Mouse Trouble,,,,,,,,,,SHORT SUBJECT (Cartoon),"Frederick C. Quimby, Producer",True
1161,,,,,,,Who's Who in Animal Land,,,,,,,,,,SHORT SUBJECT (One-reel),"Jerry Fairbanks, Producer",True
1162,,,,,,,I Won't Play,,,,,,,,,,SHORT SUBJECT (Two-reel),"Gordon Hollingshead, Producer",True
1163,,,,,,,Thirty Seconds over Tokyo,,,,,,,,,,SPECIAL EFFECTS,"Photographic Effects by A. Arnold Gillespie, Donald Jahraus, Warren Newcombe; Sound Effects by Douglas Shearer",True
1164,,,,,,,The Lost Weekend,,,,,,,,,,ACTOR,Ray Milland,True
1165,,,,,,,The Lost Weekend,,,,,,,,,,DIRECTING,Billy Wilder,True
1166,,,,,,,The Lost Weekend,,,,,,,,,,BEST MOTION PICTURE,Paramount,True
1167,,,,,,,The Lost Weekend,,,,,,,,,,WRITING (Screenplay),"Charles Brackett, Billy Wilder",True
1168,,,,,,,A Tree Grows in Brooklyn,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,James Dunn,True
1169,,,,,,,Mildred Pierce,,,,,,,,,,ACTRESS,Joan Crawford,True
1170,,,,,,,National Velvet,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Anne Revere,True
1171,,,,,,,National Velvet,,,,,,,,,,FILM EDITING,Robert J. Kern,True
1172,,,,,,,Blood on the Sun,,,,,,,,,,ART DIRECTION (Black-and-White),Art Direction:  Wiard Ihnen;  Interior Decoration:  A. Roland Fields,True
1173,,,,,,,Frenchman's Creek,,,,,,,,,,ART DIRECTION (Color),"Art Direction:  Hans Dreier, Ernst Fegte;  Interior Decoration:  Sam Comer",True
1174,,,,,,,The Picture of Dorian Gray,,,,,,,,,,CINEMATOGRAPHY (Black-and-White),Harry Stradling,True
1175,,,,,,,Leave Her to Heaven,,,,,,,,,,CINEMATOGRAPHY (Color),Leon Shamroy,True
1176,,,,,,,The True Glory,,,,,,,,,,DOCUMENTARY (Feature),The Governments of Great Britain and the United States of America,True
1177,,,,,,,Hitler Lives?,,,,,,,,,,DOCUMENTARY (Short Subject),"Gordon Hollingshead, Producer",True
1178,,,,,,,Spellbound,,,,,,,,,,MUSIC (Music Score of a Dramatic or Comedy Picture),Miklos Rozsa,True
1179,,,,,,,Anchors Aweigh,,,,,,,,,,MUSIC (Scoring of a Musical Picture),Georgie Stoll,True
1180,,,,,,,State Fair,,,,,,,,,,MUSIC (Song),Music by Richard Rodgers; Lyrics by Oscar Hammerstein II,True
1181,,,,,,,Quiet Please!,,,,,,,,,,SHORT SUBJECT (Cartoon),"Frederick Quimby, Producer",True
1182,,,,,,,Stairway to Light,,,,,,,,,,SHORT SUBJECT (One-reel),"Herbert Moulton, Producer;  Jerry Bresler, Executive Producer",True
1183,,,,,,,Star in the Night,,,,,,,,,,SHORT SUBJECT (Two-reel),"Gordon Hollingshead, Producer",True
1184,,,,,,,The Bells of St. Mary's,,,,,,,,,,SOUND RECORDING,"RKO Radio Studio Sound Department, Stephen Dunn, Sound Director",True
1185,,,,,,,Wonder Man,,,,,,,,,,SPECIAL EFFECTS,Photographic Effects by John Fulton; Sound Effects by Arthur W. Johns,True
1186,,,,,,,The House on 92nd Street,,,,,,,,,,WRITING (Original Motion Picture Story),Charles G. Booth,True
1187,,,,,,,Marie-Louise,,,,,,,,,,WRITING (Original Screenplay),Richard Schweizer,True
